en:Francis-Chladna_zrada:0:shuff:2,cs:Francis-Chladna_zrada:0:shuff:2,spotted,spot,našli,najít,pf
en:Francis-Chladna_zrada:0:shuff:3349,cs:Francis-Chladna_zrada:0:shuff:3531,told,tell,Řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3349,cs:Francis-Chladna_zrada:0:shuff:3531,told,tell,Řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3349,cs:Francis-Chladna_zrada:0:shuff:3531,go,go,jde,jít,impf
en:Francis-Chladna_zrada:0:shuff:3349,cs:Francis-Chladna_zrada:0:shuff:3531,does,do,jde,jít,impf
en:Francis-Chladna_zrada:0:shuff:3349,cs:Francis-Chladna_zrada:0:shuff:3531,go,go,dělají,dělat,impf
en:Francis-Chladna_zrada:0:shuff:3349,cs:Francis-Chladna_zrada:0:shuff:3531,does,do,dělají,dělat,impf
en:Francis-Chladna_zrada:0:shuff:3350,cs:Francis-Chladna_zrada:0:shuff:3532,looked,look,podívala,podívat,pf
en:Francis-Chladna_zrada:0:shuff:3350,cs:Francis-Chladna_zrada:0:shuff:3532,looking,look,podívala,podívat,pf
en:Francis-Chladna_zrada:0:shuff:3350,cs:Francis-Chladna_zrada:0:shuff:3532,looked,look,díval,dívat,impf
en:Francis-Chladna_zrada:0:shuff:3350,cs:Francis-Chladna_zrada:0:shuff:3532,looking,look,díval,dívat,impf
en:Francis-Chladna_zrada:0:shuff:3351,cs:Francis-Chladna_zrada:0:shuff:3533,run,run,utíkala,utíkat,impf
en:Francis-Chladna_zrada:0:shuff:3352,cs:Francis-Chladna_zrada:0:shuff:3534,went,go,odešel,odejít,pf
en:Francis-Chladna_zrada:0:shuff:3363,cs:Francis-Chladna_zrada:0:shuff:3545,drowned,drown,utopil,utopit,pf
en:Francis-Chladna_zrada:0:shuff:3364,cs:Francis-Chladna_zrada:0:shuff:3546,keep,keep,měl,mít,impf
en:Francis-Chladna_zrada:0:shuff:3366,cs:Francis-Chladna_zrada:0:shuff:3548,sitting,sit,sedím,sedět,impf
en:Francis-Chladna_zrada:0:shuff:3371,cs:Francis-Chladna_zrada:0:shuff:3555,started,start,začal,začít,pf
en:Francis-Chladna_zrada:0:shuff:3375,cs:Francis-Chladna_zrada:0:shuff:3558,checked,check,Ověřila,ověřit,pf
en:Francis-Chladna_zrada:0:shuff:3377,cs:Francis-Chladna_zrada:0:shuff:3560,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3379,cs:Francis-Chladna_zrada:0:shuff:3562,fill,fill,nevyplnil,vyplnit,pf
en:Francis-Chladna_zrada:0:shuff:3390,cs:Francis-Chladna_zrada:0:shuff:3571,said,say,Řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3391,cs:Francis-Chladna_zrada:0:shuff:3572,replied,reply,odpověděl,odpovědět,pf
en:Francis-Chladna_zrada:0:shuff:3392,cs:Francis-Chladna_zrada:0:shuff:3573,drag,drag,protahovat,protahovat,impf
en:Francis-Chladna_zrada:0:shuff:3394,cs:Francis-Chladna_zrada:0:shuff:3576,nodded,nod,přikývl,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:3395,cs:Francis-Chladna_zrada:0:shuff:3577,regretted,regret,litoval,litovat,impf
en:Francis-Chladna_zrada:0:shuff:3398,cs:Francis-Chladna_zrada:0:shuff:3580,said,say,prohlásil,prohlásit,pf
en:Francis-Chladna_zrada:0:shuff:3400,cs:Francis-Chladna_zrada:0:shuff:3582,watched,watch,Díval,dívat,impf
en:Francis-Chladna_zrada:0:shuff:3400,cs:Francis-Chladna_zrada:0:shuff:3582,talking,talk,mluví,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:3404,cs:Francis-Chladna_zrada:0:shuff:3587,watched,watch,Díval,dívat,impf
en:Francis-Chladna_zrada:0:shuff:3404,cs:Francis-Chladna_zrada:0:shuff:3587,depart,depart,odchází,odcházet,impf
en:Francis-Chladna_zrada:0:shuff:3409,cs:Francis-Chladna_zrada:0:shuff:3594,swam,swim,Plaval,plavat,impf
en:Francis-Chladna_zrada:0:shuff:3413,cs:Francis-Chladna_zrada:0:shuff:3601,see,see,Nezahlédl,zahlédnout,pf
en:Francis-Chladna_zrada:0:shuff:3415,cs:Francis-Chladna_zrada:0:shuff:3603,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3416,cs:Francis-Chladna_zrada:0:shuff:3604,apologising,apologise,omlouval,omlouvat,impf
en:Francis-Chladna_zrada:0:shuff:3424,cs:Francis-Chladna_zrada:0:shuff:3614,taken,take,vzal,vzít,pf
en:Francis-Chladna_zrada:0:shuff:3425,cs:Francis-Chladna_zrada:0:shuff:3615,does,do,udělal,udělat,pf
en:Francis-Chladna_zrada:0:shuff:3425,cs:Francis-Chladna_zrada:0:shuff:3615,do,do,udělal,udělat,pf
en:Francis-Chladna_zrada:0:shuff:3429,cs:Francis-Chladna_zrada:0:shuff:3620,find,find,Zjistil,zjistit,pf
en:Francis-Chladna_zrada:0:shuff:3432,cs:Francis-Chladna_zrada:0:shuff:3623,give,give,dát,dát,pf
en:Francis-Chladna_zrada:0:shuff:3434,cs:Francis-Chladna_zrada:0:shuff:3625,want,want,Potřebujete,potřebovat,impf
en:Francis-Chladna_zrada:0:shuff:3438,cs:Francis-Chladna_zrada:0:shuff:3630,stowed,stow,uložil,uložit,pf
en:Francis-Chladna_zrada:0:shuff:3441,cs:Francis-Chladna_zrada:0:shuff:3633,told,tell,Vyprávěl,vyprávět,impf
en:Francis-Chladna_zrada:0:shuff:3445,cs:Francis-Chladna_zrada:0:shuff:3636,feel,feel,cítil,cítit,impf
en:Francis-Chladna_zrada:0:shuff:3457,cs:Francis-Chladna_zrada:0:shuff:3653,Excuse,excuse,Omluvte,omluvit,pf
en:Francis-Chladna_zrada:0:shuff:3457,cs:Francis-Chladna_zrada:0:shuff:3653,send,send,poslat,poslat,pf
en:Francis-Chladna_zrada:0:shuff:3459,cs:Francis-Chladna_zrada:0:shuff:3656,found,find,Našlo,najít,pf
en:Francis-Chladna_zrada:0:shuff:3462,cs:Francis-Chladna_zrada:0:shuff:3660,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3473,cs:Francis-Chladna_zrada:0:shuff:3670,like,like,chcete,chtít,impf
en:Francis-Chladna_zrada:0:shuff:3475,cs:Francis-Chladna_zrada:0:shuff:3672,waited,wait,čekal,čekat,impf
en:Francis-Chladna_zrada:0:shuff:3483,cs:Francis-Chladna_zrada:0:shuff:3681,nodded,nod,Přikývl,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:3484,cs:Francis-Chladna_zrada:0:shuff:3682,saw,see,Viděl,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3486,cs:Francis-Chladna_zrada:0:shuff:3684,wanted,want,chtěl,chtít,impf
en:Francis-Chladna_zrada:0:shuff:3486,cs:Francis-Chladna_zrada:0:shuff:3684,ride,ride,jet,jet,impf
en:Francis-Chladna_zrada:0:shuff:3490,cs:Francis-Chladna_zrada:0:shuff:3689,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3492,cs:Francis-Chladna_zrada:0:shuff:3692,explained,explain,vysvětlit,vysvětlit,pf
en:Francis-Chladna_zrada:0:shuff:3493,cs:Francis-Chladna_zrada:0:shuff:3693,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3495,cs:Francis-Chladna_zrada:0:shuff:3696,commissioned,commission,objednala,objednat,pf
en:Francis-Chladna_zrada:0:shuff:3497,cs:Francis-Chladna_zrada:0:shuff:3699,pointing,point,ukázal,ukázat,pf
en:Francis-Chladna_zrada:0:shuff:3503,cs:Francis-Chladna_zrada:0:shuff:3706,paid,pay,Zaplatil,zaplatit,pf
en:Francis-Chladna_zrada:0:shuff:3507,cs:Francis-Chladna_zrada:0:shuff:3709,go,go,jet,jet,impf
en:Francis-Chladna_zrada:0:shuff:3509,cs:Francis-Chladna_zrada:0:shuff:3711,think,think,Myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3511,cs:Francis-Chladna_zrada:0:shuff:3714,going,go,odjede,odjet,pf
en:Francis-Chladna_zrada:0:shuff:3514,cs:Francis-Chladna_zrada:0:shuff:3717,put,put,Položil,položit,pf
en:Francis-Chladna_zrada:0:shuff:3518,cs:Francis-Chladna_zrada:0:shuff:3720,telling,tell,vyprávěl,vyprávět,impf
en:Francis-Chladna_zrada:0:shuff:3522,cs:Francis-Chladna_zrada:0:shuff:3726,smiled,smile,usmál,usmát,pf
en:Francis-Chladna_zrada:0:shuff:3523,cs:Francis-Chladna_zrada:0:shuff:3727,told,tell,vyprávěl,vyprávět,impf
en:Francis-Chladna_zrada:0:shuff:3524,cs:Francis-Chladna_zrada:0:shuff:3728,reported,report,ohlásil,ohlásit,pf
en:Francis-Chladna_zrada:0:shuff:3534,cs:Francis-Chladna_zrada:0:shuff:3737,went,go,Šli,jít,impf
en:Francis-Chladna_zrada:0:shuff:3536,cs:Francis-Chladna_zrada:0:shuff:3739,did,do,dělal,dělat,impf
en:Francis-Chladna_zrada:0:shuff:3536,cs:Francis-Chladna_zrada:0:shuff:3739,do,do,dělal,dělat,impf
en:Francis-Chladna_zrada:0:shuff:3536,cs:Francis-Chladna_zrada:0:shuff:3739,repeated,repeat,opakoval,opakovat,impf
en:Francis-Chladna_zrada:0:shuff:3537,cs:Francis-Chladna_zrada:0:shuff:3740,do,do,dělám,dělat,impf
en:Francis-Chladna_zrada:0:shuff:3538,cs:Francis-Chladna_zrada:0:shuff:3741,saw,see,postarám,postarat,pf
en:Francis-Chladna_zrada:0:shuff:3545,cs:Francis-Chladna_zrada:0:shuff:3747,sprang,spring,nepramení,pramenit,impf
en:Francis-Chladna_zrada:0:shuff:3546,cs:Francis-Chladna_zrada:0:shuff:3748,saw,see,neviděl,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3546,cs:Francis-Chladna_zrada:0:shuff:3748,bring,bring,přinese,přinést,pf
en:Francis-Chladna_zrada:0:shuff:3547,cs:Francis-Chladna_zrada:0:shuff:3749,like,like,chcete,chtít,impf
en:Francis-Chladna_zrada:0:shuff:3547,cs:Francis-Chladna_zrada:0:shuff:3749,fix,fix,zařídím,zařídit,pf
en:Francis-Chladna_zrada:0:shuff:3551,cs:Francis-Chladna_zrada:0:shuff:3753,asked,ask,zeptal,zeptat,pf
en:Francis-Chladna_zrada:0:shuff:3554,cs:Francis-Chladna_zrada:0:shuff:3755,found,find,našlo,najít,pf
en:Francis-Chladna_zrada:0:shuff:3554,cs:Francis-Chladna_zrada:0:shuff:3755,found,find,našlo,najít,pf
en:Francis-Chladna_zrada:0:shuff:3554,cs:Francis-Chladna_zrada:0:shuff:3755,think,think,neměl,mít,impf
en:Francis-Chladna_zrada:0:shuff:3557,cs:Francis-Chladna_zrada:0:shuff:3758,bringing,bring,přivezl,přivézt,pf
en:Francis-Chladna_zrada:0:shuff:3557,cs:Francis-Chladna_zrada:0:shuff:3758,delivered,deliver,doručil,doručit,pf
en:Francis-Chladna_zrada:0:shuff:3562,cs:Francis-Chladna_zrada:0:shuff:3766,heard,hear,Zaslechl,zaslechnout,pf
en:Francis-Chladna_zrada:0:shuff:3562,cs:Francis-Chladna_zrada:0:shuff:3766,speak,speak,mluvím,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:3562,cs:Francis-Chladna_zrada:0:shuff:3766,tell,tell,mluvím,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:3562,cs:Francis-Chladna_zrada:0:shuff:3766,tell,tell,sdělil,sdělit,pf
en:Francis-Chladna_zrada:0:shuff:3563,cs:Francis-Chladna_zrada:0:shuff:3767,encouraged,encourage,povzbudil,povzbudit,pf
en:Francis-Chladna_zrada:0:shuff:3566,cs:Francis-Chladna_zrada:0:shuff:3770,told,tell,řekla,říci,pf
en:Francis-Chladna_zrada:0:shuff:3566,cs:Francis-Chladna_zrada:0:shuff:3770,says,say,řekla,říci,pf
en:Francis-Chladna_zrada:0:shuff:3566,cs:Francis-Chladna_zrada:0:shuff:3770,says,say,řekla,říci,pf
en:Francis-Chladna_zrada:0:shuff:3569,cs:Francis-Chladna_zrada:0:shuff:3773,says,say,říká,říkat,impf
en:Francis-Chladna_zrada:0:shuff:3569,cs:Francis-Chladna_zrada:0:shuff:3773,looking,look,díval,dívat,impf
en:Francis-Chladna_zrada:0:shuff:3570,cs:Francis-Chladna_zrada:0:shuff:3774,stopped,stop,Zůstala,zůstat,pf
en:Francis-Chladna_zrada:0:shuff:3573,cs:Francis-Chladna_zrada:0:shuff:3776,spend,spend,neutratí,utratit,pf
en:Francis-Chladna_zrada:0:shuff:3574,cs:Francis-Chladna_zrada:0:shuff:3777,forget,forget,Nezapomeňte,zapomenout,pf
en:Francis-Chladna_zrada:0:shuff:3580,cs:Francis-Chladna_zrada:0:shuff:3784,drive,drive,vozit,vozit,impf
en:Francis-Chladna_zrada:0:shuff:3581,cs:Francis-Chladna_zrada:0:shuff:3785,said,say,Řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3586,cs:Francis-Chladna_zrada:0:shuff:3790,lived,live,bydlel,bydlet,impf
en:Francis-Chladna_zrada:0:shuff:3586,cs:Francis-Chladna_zrada:0:shuff:3790,knocking,knock,bušil,bušit,impf
en:Francis-Chladna_zrada:0:shuff:3586,cs:Francis-Chladna_zrada:0:shuff:3790,dropped,drop,upustil,upustit,pf
en:Francis-Chladna_zrada:0:shuff:3590,cs:Francis-Chladna_zrada:0:shuff:3795,mean,mean,Chci,chtít,impf
en:Francis-Chladna_zrada:0:shuff:3590,cs:Francis-Chladna_zrada:0:shuff:3795,stash,stash,schovat,schovat,pf
en:Francis-Chladna_zrada:0:shuff:3590,cs:Francis-Chladna_zrada:0:shuff:3795,did,do,dělat,dělat,impf
en:Francis-Chladna_zrada:0:shuff:3595,cs:Francis-Chladna_zrada:0:shuff:3801,removed,remove,vytáhl,vytáhnout,pf
en:Francis-Chladna_zrada:0:shuff:3595,cs:Francis-Chladna_zrada:0:shuff:3801,removed,remove,odstranil,odstranit,pf
en:Francis-Chladna_zrada:0:shuff:3595,cs:Francis-Chladna_zrada:0:shuff:3801,discovered,discover,neobjevilo,objevit,pf
en:Francis-Chladna_zrada:0:shuff:3598,cs:Francis-Chladna_zrada:0:shuff:3805,go,go,Jeďme,jet,impf
en:Francis-Chladna_zrada:0:shuff:3598,cs:Francis-Chladna_zrada:0:shuff:3805,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3601,cs:Francis-Chladna_zrada:0:shuff:3808,paid,pay,Zaplatili,zaplatit,pf
en:Francis-Chladna_zrada:0:shuff:3602,cs:Francis-Chladna_zrada:0:shuff:3809,said,say,prohlásil,prohlásit,pf
en:Francis-Chladna_zrada:0:shuff:3617,cs:Francis-Chladna_zrada:0:shuff:3827,suppose,suppose,myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3618,cs:Francis-Chladna_zrada:0:shuff:3828,came,come,jezdil,jezdit,impf
en:Francis-Chladna_zrada:0:shuff:3621,cs:Francis-Chladna_zrada:0:shuff:3831,ask,ask,Požádal,požádat,pf
en:Francis-Chladna_zrada:0:shuff:3621,cs:Francis-Chladna_zrada:0:shuff:3831,ride,ride,jel,jet,impf
en:Francis-Chladna_zrada:0:shuff:3621,cs:Francis-Chladna_zrada:0:shuff:3831,came,come,přijede,přijet,pf
en:Francis-Chladna_zrada:0:shuff:3622,cs:Francis-Chladna_zrada:0:shuff:3832,spoke,speak,promluvil,promluvit,pf
en:Francis-Chladna_zrada:0:shuff:3623,cs:Francis-Chladna_zrada:0:shuff:3833,come,come,nepřijel,přijet,pf
en:Francis-Chladna_zrada:0:shuff:3624,cs:Francis-Chladna_zrada:0:shuff:3834,mean,mean,Myslel,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3624,cs:Francis-Chladna_zrada:0:shuff:3834,ride,ride,jel,jet,impf
en:Francis-Chladna_zrada:0:shuff:3628,cs:Francis-Chladna_zrada:0:shuff:3837,engages,engage,najímá,najímat,impf
en:Francis-Chladna_zrada:0:shuff:3642,cs:Francis-Chladna_zrada:0:shuff:3852,jumping,jump,skákat,skákat,impf
en:Francis-Chladna_zrada:0:shuff:3643,cs:Francis-Chladna_zrada:0:shuff:3853,seemed,seem,zdálo,zdát,impf
en:Francis-Chladna_zrada:0:shuff:3659,cs:Francis-Chladna_zrada:0:shuff:3872,driving,drive,jet,jet,impf
en:Francis-Chladna_zrada:0:shuff:3661,cs:Francis-Chladna_zrada:0:shuff:3874,put,put,dal,dát,pf
en:Francis-Chladna_zrada:0:shuff:3665,cs:Francis-Chladna_zrada:0:shuff:3881,thought,think,myslel,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3666,cs:Francis-Chladna_zrada:0:shuff:3882,needed,need,musela,muset,impf
en:Francis-Chladna_zrada:0:shuff:3671,cs:Francis-Chladna_zrada:0:shuff:3887,nodded,nod,přikývli,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:3674,cs:Francis-Chladna_zrada:0:shuff:3891,think,think,Myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3674,cs:Francis-Chladna_zrada:0:shuff:3891,told,tell,řekla,říci,pf
en:Francis-Chladna_zrada:0:shuff:3674,cs:Francis-Chladna_zrada:0:shuff:3891,said,say,řekla,říci,pf
en:Francis-Chladna_zrada:0:shuff:3676,cs:Francis-Chladna_zrada:0:shuff:3893,nodded,nod,Přikývla,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:3677,cs:Francis-Chladna_zrada:0:shuff:3894,talked,talk,mluvili,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:3681,cs:Francis-Chladna_zrada:0:shuff:3898,listening,listen,naslouchal,naslouchat,impf
en:Francis-Chladna_zrada:0:shuff:3684,cs:Francis-Chladna_zrada:0:shuff:3901,went,go,Šel,jít,impf
en:Francis-Chladna_zrada:0:shuff:3685,cs:Francis-Chladna_zrada:0:shuff:3902,gone,go,odejdou,odejít,pf
en:Francis-Chladna_zrada:0:shuff:3688,cs:Francis-Chladna_zrada:0:shuff:3905,stole,steal,ukradl,ukrást,pf
en:Francis-Chladna_zrada:0:shuff:3691,cs:Francis-Chladna_zrada:0:shuff:3908,asked,ask,Pozval,pozvat,pf
en:Francis-Chladna_zrada:0:shuff:3695,cs:Francis-Chladna_zrada:0:shuff:3912,get,get,dostanete,dostat,pf
en:Francis-Chladna_zrada:0:shuff:3700,cs:Francis-Chladna_zrada:0:shuff:3918,told,tell,vyprávěl,vyprávět,impf
en:Francis-Chladna_zrada:0:shuff:3703,cs:Francis-Chladna_zrada:0:shuff:3920,asked,ask,pozvali,pozvat,pf
en:Francis-Chladna_zrada:0:shuff:3704,cs:Francis-Chladna_zrada:0:shuff:3921,avoid,avoid,vyhýbali,vyhýbat,impf
en:Francis-Chladna_zrada:0:shuff:3718,cs:Francis-Chladna_zrada:0:shuff:3935,says,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3718,cs:Francis-Chladna_zrada:0:shuff:3935,told,tell,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3719,cs:Francis-Chladna_zrada:0:shuff:3936,told,tell,Řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3719,cs:Francis-Chladna_zrada:0:shuff:3936,run,run,utíká,utíkat,impf
en:Francis-Chladna_zrada:0:shuff:3721,cs:Francis-Chladna_zrada:0:shuff:3938,look,look,prohlídnout,prohlédnout,pf
en:Francis-Chladna_zrada:0:shuff:3722,cs:Francis-Chladna_zrada:0:shuff:3939,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3724,cs:Francis-Chladna_zrada:0:shuff:3941,go,go,pojedu,jet,impf
en:Francis-Chladna_zrada:0:shuff:3724,cs:Francis-Chladna_zrada:0:shuff:3941,said,say,prohlásil,prohlásit,pf
en:Francis-Chladna_zrada:0:shuff:3726,cs:Francis-Chladna_zrada:0:shuff:3943,done,do,Udělám,udělat,pf
en:Francis-Chladna_zrada:0:shuff:3726,cs:Francis-Chladna_zrada:0:shuff:3943,done,do,provedli,provést,pf
en:Francis-Chladna_zrada:0:shuff:3727,cs:Francis-Chladna_zrada:0:shuff:3944,won,win,zvítězil,zvítězit,pf
en:Francis-Chladna_zrada:0:shuff:3728,cs:Francis-Chladna_zrada:0:shuff:3945,said,say,prohlásil,prohlásit,pf
en:Francis-Chladna_zrada:0:shuff:3728,cs:Francis-Chladna_zrada:0:shuff:3945,go,go,jít,jít,impf
en:Francis-Chladna_zrada:0:shuff:3728,cs:Francis-Chladna_zrada:0:shuff:3945,see,see,přijmout,přijmout,pf
en:Francis-Chladna_zrada:0:shuff:3731,cs:Francis-Chladna_zrada:0:shuff:3950,listening,listen,Poslouchal,poslouchat,impf
en:Francis-Chladna_zrada:0:shuff:3731,cs:Francis-Chladna_zrada:0:shuff:3950,listening,listen,poslouchá,poslouchat,impf
en:Francis-Chladna_zrada:0:shuff:3732,cs:Francis-Chladna_zrada:0:shuff:3951,brought,bring,přivezl,přivézt,pf
en:Francis-Chladna_zrada:0:shuff:3736,cs:Francis-Chladna_zrada:0:shuff:3954,opened,open,Otevřel,otevřít,pf
en:Francis-Chladna_zrada:0:shuff:3736,cs:Francis-Chladna_zrada:0:shuff:3954,saw,see,viděl,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3736,cs:Francis-Chladna_zrada:0:shuff:3954,see,see,viděl,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3736,cs:Francis-Chladna_zrada:0:shuff:3954,saw,see,vidět,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3736,cs:Francis-Chladna_zrada:0:shuff:3954,see,see,vidět,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3743,cs:Francis-Chladna_zrada:0:shuff:3960,think,think,myslíte,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3746,cs:Francis-Chladna_zrada:0:shuff:3964,think,think,myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3750,cs:Francis-Chladna_zrada:0:shuff:3970,selling,sell,prodávala,prodávat,impf
en:Francis-Chladna_zrada:0:shuff:3751,cs:Francis-Chladna_zrada:0:shuff:3971,bought,buy,koupil,koupit,pf
en:Francis-Chladna_zrada:0:shuff:3753,cs:Francis-Chladna_zrada:0:shuff:3973,asked,ask,ptala,ptát,impf
en:Francis-Chladna_zrada:0:shuff:3753,cs:Francis-Chladna_zrada:0:shuff:3973,want,want,chtěli,chtít,impf
en:Francis-Chladna_zrada:0:shuff:3753,cs:Francis-Chladna_zrada:0:shuff:3973,look,look,prohlídla,prohlédnout,pf
en:Francis-Chladna_zrada:0:shuff:3753,cs:Francis-Chladna_zrada:0:shuff:3973,trying,try,snažila,snažit,impf
en:Francis-Chladna_zrada:0:shuff:3753,cs:Francis-Chladna_zrada:0:shuff:3973,tried,try,snažila,snažit,impf
en:Francis-Chladna_zrada:0:shuff:3753,cs:Francis-Chladna_zrada:0:shuff:3973,shut,shut,zavřela,zavřít,pf
en:Francis-Chladna_zrada:0:shuff:3756,cs:Francis-Chladna_zrada:0:shuff:3977,tell,tell,Neřekli,říci,pf
en:Francis-Chladna_zrada:0:shuff:3756,cs:Francis-Chladna_zrada:0:shuff:3977,looking,look,hledají,hledat,impf
en:Francis-Chladna_zrada:0:shuff:3760,cs:Francis-Chladna_zrada:0:shuff:3982,keep,keep,měl,mít,impf
en:Francis-Chladna_zrada:0:shuff:3760,cs:Francis-Chladna_zrada:0:shuff:3982,keep,keep,uložit,uložit,pf
en:Francis-Chladna_zrada:0:shuff:3761,cs:Francis-Chladna_zrada:0:shuff:3983,hidden,hide,schovat,schovat,pf
en:Francis-Chladna_zrada:0:shuff:3764,cs:Francis-Chladna_zrada:0:shuff:3986,seen,see,viděla,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3765,cs:Francis-Chladna_zrada:0:shuff:3987,said,say,Říká,říkat,impf
en:Francis-Chladna_zrada:0:shuff:3765,cs:Francis-Chladna_zrada:0:shuff:3987,says,say,Říká,říkat,impf
en:Francis-Chladna_zrada:0:shuff:3766,cs:Francis-Chladna_zrada:0:shuff:3988,saw,see,Viděla,vidět,impf
en:Francis-Chladna_zrada:0:shuff:3778,cs:Francis-Chladna_zrada:0:shuff:4001,told,tell,povídá,povídat,impf
en:Francis-Chladna_zrada:0:shuff:3783,cs:Francis-Chladna_zrada:0:shuff:4006,swear,swear,přísahat,přísahat,impf
en:Francis-Chladna_zrada:0:shuff:3785,cs:Francis-Chladna_zrada:0:shuff:4008,waiting,wait,čekali,čekat,impf
en:Francis-Chladna_zrada:0:shuff:3785,cs:Francis-Chladna_zrada:0:shuff:4008,pass,pass,plynout,plynout,impf
en:Francis-Chladna_zrada:0:shuff:3787,cs:Francis-Chladna_zrada:0:shuff:4010,believe,believe,myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3787,cs:Francis-Chladna_zrada:0:shuff:4010,believe,believe,myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:3792,cs:Francis-Chladna_zrada:0:shuff:4015,killed,kill,zabil,zabít,pf
en:Francis-Chladna_zrada:0:shuff:3803,cs:Francis-Chladna_zrada:0:shuff:4027,ruin,ruin,zničí,zničit,pf
en:Francis-Chladna_zrada:0:shuff:3803,cs:Francis-Chladna_zrada:0:shuff:4027,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3804,cs:Francis-Chladna_zrada:0:shuff:4028,nodded,nod,Přikývl,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:3805,cs:Francis-Chladna_zrada:0:shuff:4029,bet,bet,Vsadím,vsadit,pf
en:Francis-Chladna_zrada:0:shuff:3811,cs:Francis-Chladna_zrada:0:shuff:4037,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3815,cs:Francis-Chladna_zrada:0:shuff:4041,deserve,deserve,zasloužil,zasloužit,pf
en:Francis-Chladna_zrada:0:shuff:3820,cs:Francis-Chladna_zrada:0:shuff:4045,paying,pay,platíte,platit,impf
en:Francis-Chladna_zrada:0:shuff:3820,cs:Francis-Chladna_zrada:0:shuff:4045,earn,earn,měl,mít,impf
en:Francis-Chladna_zrada:0:shuff:3829,cs:Francis-Chladna_zrada:0:shuff:4054,think,think,mít,mít,impf
en:Francis-Chladna_zrada:0:shuff:3835,cs:Francis-Chladna_zrada:0:shuff:4060,translated,translate,přeložil,přeložit,pf
en:Francis-Chladna_zrada:0:shuff:3836,cs:Francis-Chladna_zrada:0:shuff:4061,said,say,Říká,říkat,impf
en:Francis-Chladna_zrada:0:shuff:3836,cs:Francis-Chladna_zrada:0:shuff:4061,found,find,našel,najít,pf
en:Francis-Chladna_zrada:0:shuff:3839,cs:Francis-Chladna_zrada:0:shuff:4065,kissed,kiss,Políbil,políbit,pf
en:Francis-Chladna_zrada:0:shuff:3840,cs:Francis-Chladna_zrada:0:shuff:4066,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:3845,cs:Francis-Chladna_zrada:0:shuff:4072,repeated,repeat,opakoval,opakovat,impf
en:Francis-Chladna_zrada:0:shuff:3847,cs:Francis-Chladna_zrada:0:shuff:4074,kept,keep,nedostanu,dostat,pf
en:Francis-Chladna_zrada:0:shuff:3847,cs:Francis-Chladna_zrada:0:shuff:4074,getting,get,nedostanu,dostat,pf
en:Francis-Chladna_zrada:0:shuff:3853,cs:Francis-Chladna_zrada:0:shuff:4082,bring,bring,Nepřivezl,přivézt,pf
en:Francis-Chladna_zrada:0:shuff:3854,cs:Francis-Chladna_zrada:0:shuff:4083,tell,tell,říct,říci,pf
en:Francis-Chladna_zrada:0:shuff:3854,cs:Francis-Chladna_zrada:0:shuff:4083,jerked,jerk,trhlo,trhnout,pf
